NAME,LOCATION,DESCRIPTION,PARAMETERS,RETURNS
"hermepow(c, pow, maxpower=16):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/hermite_e.py," Raise a Hermite series to a power.    Returns the Hermite series `c` raised to the power `pow`. The    argument `c` is a sequence of coefficients ordered from low to high.    i.e., [1,2,3] is the series  ``P_0 + 2*P_1 + 3*P_2.``","c : array_like        1-D array of Hermite series coefficients ordered from low to        high.    pow : integer        Power to which the series will be raised    maxpower : integer, optional        Maximum power allowed. This is mainly to limit growth of the series        to unmanageable size. Default is 16",coef : ndarray        Hermite series of power.
"hermeder(c, m=1, scl=1, axis=0):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/hermite_e.py,"     Differentiate a Hermite_e series.    Returns the series coefficients `c` differentiated `m` times along    `axis`.  At each iteration the result is multiplied by `scl` (the    scaling factor is for use in a linear change of variable). The argument    `c` is an array of coefficients from low to high degree along each    axis, e.g., [1,2,3] represents the series ``1*He_0 + 2*He_1 + 3*He_2``    while [[1,2],[1,2]] represents ``1*He_0(x)*He_0(y) + 1*He_1(x)*He_0(y)    + 2*He_0(x)*He_1(y) + 2*He_1(x)*He_1(y)`` if axis=0 is ``x`` and axis=1    is ``y``.","c : array_like        Array of Hermite_e series coefficients. If `c` is multidimensional        the different axis correspond to different variables with the        degree in each axis given by the corresponding index.    m : int, optional        Number of derivatives taken, must be non-negative. (Default: 1)    scl : scalar, optional        Each differentiation is multiplied by `scl`.  The end result is        multiplication by ``scl**m``.  This is for use in a linear change of        variable. (Default: 1)    axis : int, optional        Axis over which the derivative is taken. (Default: 0).",der : ndarray        Hermite series of the derivative.
"hermeint(c, m=1, k=[], lbnd=0, scl=1, axis=0):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/hermite_e.py,"     Integrate a Hermite_e series.    Returns the Hermite_e series coefficients `c` integrated `m` times from    `lbnd` along `axis`. At each iteration the resulting series is    **multiplied** by `scl` and an integration constant, `k`, is added.    The scaling factor is for use in a linear change of variable.  (""Buyer    beware"": note that, depending on what one is doing, one may want `scl`    to be the reciprocal of what one might expect; for more information,    see the Notes section below.)  The argument `c` is an array of    coefficients from low to high degree along each axis, e.g., [1,2,3]    represents the series ``H_0 + 2*H_1 + 3*H_2`` while [[1,2],[1,2]]    represents ``1*H_0(x)*H_0(y) + 1*H_1(x)*H_0(y) + 2*H_0(x)*H_1(y) +    2*H_1(x)*H_1(y)`` if axis=0 is ``x`` and axis=1 is ``y``.","c : array_like        Array of Hermite_e series coefficients. If c is multidimensional        the different axis correspond to different variables with the        degree in each axis given by the corresponding index.    m : int, optional        Order of integration, must be positive. (Default: 1)    k : {[], list, scalar}, optional        Integration constant(s).  The value of the first integral at        ``lbnd`` is the first value in the list, the value of the second        integral at ``lbnd`` is the second value, etc.  If ``k == []`` (the        default), all constants are set to zero.  If ``m == 1``, a single        scalar can be given instead of a list.    lbnd : scalar, optional        The lower bound of the integral. (Default: 0)    scl : scalar, optional        Following each integration the result is *multiplied* by `scl`        before the integration constant is added. (Default: 1)    axis : int, optional        Axis over which the integral is taken. (Default: 0).",S : ndarray        Hermite_e series coefficients of the integral.
"hermeval(x, c, tensor=True):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/hermite_e.py,"     Evaluate an HermiteE series at points x.    If `c` is of length `n + 1`, this function returns the value:    .. math:: p(x) = c_0 * He_0(x) + c_1 * He_1(x) + ... + c_n * He_n(x)    The parameter `x` is converted to an array only if it is a tuple or a    list, otherwise it is treated as a scalar. In either case, either `x`    or its elements must support multiplication and addition both with    themselves and with the elements of `c`.    If `c` is a 1-D array, then `p(x)` will have the same shape as `x`.  If    `c` is multidimensional, then the shape of the result depends on the    value of `tensor`. If `tensor` is true the shape will be c.shape[1:] +    x.shape. If `tensor` is false the shape will be c.shape[1:]. Note that    scalars have shape (,).    Trailing zeros in the coefficients will be used in the evaluation, so    they should be avoided if efficiency is a concern.","x : array_like, compatible object        If `x` is a list or tuple, it is converted to an ndarray, otherwise        it is left unchanged and treated as a scalar. In either case, `x`        or its elements must support addition and multiplication with        with themselves and with the elements of `c`.    c : array_like        Array of coefficients ordered so that the coefficients for terms of        degree n are contained in c[n]. If `c` is multidimensional the        remaining indices enumerate multiple polynomials. In the two        dimensional case the coefficients may be thought of as stored in        the columns of `c`.    tensor : boolean, optional        If True, the shape of the coefficient array is extended with ones        on the right, one for each dimension of `x`. Scalars have dimension 0        for this action. The result is that every column of coefficients in        `c` is evaluated for every element of `x`. If False, `x` is broadcast        over the columns of `c` for the evaluation.  This keyword is useful        when `c` is multidimensional. The default value is True.","values : ndarray, algebra_like        The shape of the return value is described above."
"hermeval2d(x, y, c):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/hermite_e.py,"     Evaluate a 2-D HermiteE series at points (x, y).    This function returns the values:    .. math:: p(x,y) = \\sum_{i,j} c_{i,j} * He_i(x) * He_j(y)    The parameters `x` and `y` are converted to arrays only if they are    tuples or a lists, otherwise they are treated as a scalars and they    must have the same shape after conversion. In either case, either `x`    and `y` or their elements must support multiplication and addition both    with themselves and with the elements of `c`.    If `c` is a 1-D array a one is implicitly appended to its shape to make    it 2-D. The shape of the result will be c.shape[2:] + x.shape.","x, y : array_like, compatible objects        The two dimensional series is evaluated at the points `(x, y)`,        where `x` and `y` must have the same shape. If `x` or `y` is a list        or tuple, it is first converted to an ndarray, otherwise it is left        unchanged and if it isn't an ndarray it is treated as a scalar.    c : array_like        Array of coefficients ordered so that the coefficient of the term        of multi-degree i,j is contained in ``c[i,j]``. If `c` has        dimension greater than two the remaining indices enumerate multiple        sets of coefficients.","values : ndarray, compatible object        The values of the two dimensional polynomial at points formed with        pairs of corresponding values from `x` and `y`."
"hermegrid2d(x, y, c):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/hermite_e.py,"     Evaluate a 2-D HermiteE series on the Cartesian product of x and y.    This function returns the values:    .. math:: p(a,b) = \\sum_{i,j} c_{i,j} * H_i(a) * H_j(b)    where the points `(a, b)` consist of all pairs formed by taking    `a` from `x` and `b` from `y`. The resulting points form a grid with    `x` in the first dimension and `y` in the second.    The parameters `x` and `y` are converted to arrays only if they are    tuples or a lists, otherwise they are treated as a scalars. In either    case, either `x` and `y` or their elements must support multiplication    and addition both with themselves and with the elements of `c`.    If `c` has fewer than two dimensions, ones are implicitly appended to    its shape to make it 2-D. The shape of the result will be c.shape[2:] +    x.shape.","x, y : array_like, compatible objects        The two dimensional series is evaluated at the points in the        Cartesian product of `x` and `y`.  If `x` or `y` is a list or        tuple, it is first converted to an ndarray, otherwise it is left        unchanged and, if it isn't an ndarray, it is treated as a scalar.    c : array_like        Array of coefficients ordered so that the coefficients for terms of        degree i,j are contained in ``c[i,j]``. If `c` has dimension        greater than two the remaining indices enumerate multiple sets of        coefficients.","values : ndarray, compatible object        The values of the two dimensional polynomial at points in the Cartesian        product of `x` and `y`."
"hermeval3d(x, y, z, c):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/hermite_e.py,"     Evaluate a 3-D Hermite_e series at points (x, y, z).    This function returns the values:    .. math:: p(x,y,z) = \\sum_{i,j,k} c_{i,j,k} * He_i(x) * He_j(y) * He_k(z)    The parameters `x`, `y`, and `z` are converted to arrays only if    they are tuples or a lists, otherwise they are treated as a scalars and    they must have the same shape after conversion. In either case, either    `x`, `y`, and `z` or their elements must support multiplication and    addition both with themselves and with the elements of `c`.    If `c` has fewer than 3 dimensions, ones are implicitly appended to its    shape to make it 3-D. The shape of the result will be c.shape[3:] +    x.shape.","x, y, z : array_like, compatible object        The three dimensional series is evaluated at the points        `(x, y, z)`, where `x`, `y`, and `z` must have the same shape.  If        any of `x`, `y`, or `z` is a list or tuple, it is first converted        to an ndarray, otherwise it is left unchanged and if it isn't an        ndarray it is  treated as a scalar.    c : array_like        Array of coefficients ordered so that the coefficient of the term of        multi-degree i,j,k is contained in ``c[i,j,k]``. If `c` has dimension        greater than 3 the remaining indices enumerate multiple sets of        coefficients.","values : ndarray, compatible object        The values of the multidimensional polynomial on points formed with        triples of corresponding values from `x`, `y`, and `z`."
"hermegrid3d(x, y, z, c):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/hermite_e.py,"     Evaluate a 3-D HermiteE series on the Cartesian product of x, y, and z.    This function returns the values:    .. math:: p(a,b,c) = \\sum_{i,j,k} c_{i,j,k} * He_i(a) * He_j(b) * He_k(c)    where the points `(a, b, c)` consist of all triples formed by taking    `a` from `x`, `b` from `y`, and `c` from `z`. The resulting points form    a grid with `x` in the first dimension, `y` in the second, and `z` in    the third.    The parameters `x`, `y`, and `z` are converted to arrays only if they    are tuples or a lists, otherwise they are treated as a scalars. In    either case, either `x`, `y`, and `z` or their elements must support    multiplication and addition both with themselves and with the elements    of `c`.    If `c` has fewer than three dimensions, ones are implicitly appended to    its shape to make it 3-D. The shape of the result will be c.shape[3:] +    x.shape + y.shape + z.shape.","x, y, z : array_like, compatible objects        The three dimensional series is evaluated at the points in the        Cartesian product of `x`, `y`, and `z`.  If `x`,`y`, or `z` is a        list or tuple, it is first converted to an ndarray, otherwise it is        left unchanged and, if it isn't an ndarray, it is treated as a        scalar.    c : array_like        Array of coefficients ordered so that the coefficients for terms of        degree i,j are contained in ``c[i,j]``. If `c` has dimension        greater than two the remaining indices enumerate multiple sets of        coefficients.","values : ndarray, compatible object        The values of the two dimensional polynomial at points in the Cartesian        product of `x` and `y`."
"hermevander(x, deg):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/hermite_e.py," Pseudo-Vandermonde matrix of given degree.    Returns the pseudo-Vandermonde matrix of degree `deg` and sample points    `x`. The pseudo-Vandermonde matrix is defined by    .. math:: V[..., i] = He_i(x),    where `0 <= i <= deg`. The leading indices of `V` index the elements of    `x` and the last index is the degree of the HermiteE polynomial.    If `c` is a 1-D array of coefficients of length `n + 1` and `V` is the    array ``V = hermevander(x, n)``, then ``np.dot(V, c)`` and    ``hermeval(x, c)`` are the same up to roundoff. This equivalence is    useful both for least squares fitting and for the evaluation of a large    number of HermiteE series of the same degree and sample points.",x : array_like        Array of points. The dtype is converted to float64 or complex128        depending on whether any of the elements are complex. If `x` is        scalar it is converted to a 1-D array.    deg : int        Degree of the resulting matrix.,"vander : ndarray        The pseudo-Vandermonde matrix. The shape of the returned matrix is        ``x.shape + (deg + 1,)``, where The last index is the degree of the        corresponding HermiteE polynomial.  The dtype will be the same as        the converted `x`."
"hermevander2d(x, y, deg):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/hermite_e.py," Pseudo-Vandermonde matrix of given degrees.    Returns the pseudo-Vandermonde matrix of degrees `deg` and sample    points `(x, y)`. The pseudo-Vandermonde matrix is defined by    .. math:: V[..., (deg[1] + 1)*i + j] = He_i(x) * He_j(y),    where `0 <= i <= deg[0]` and `0 <= j <= deg[1]`. The leading indices of    `V` index the points `(x, y)` and the last index encodes the degrees of    the HermiteE polynomials.    If ``V = hermevander2d(x, y, [xdeg, ydeg])``, then the columns of `V`    correspond to the elements of a 2-D coefficient array `c` of shape    (xdeg + 1, ydeg + 1) in the order    .. math:: c_{00}, c_{01}, c_{02} ... , c_{10}, c_{11}, c_{12} ...    and ``np.dot(V, c.flat)`` and ``hermeval2d(x, y, c)`` will be the same    up to roundoff. This equivalence is useful both for least squares    fitting and for the evaluation of a large number of 2-D HermiteE    series of the same degrees and sample points.","x, y : array_like        Arrays of point coordinates, all of the same shape. The dtypes        will be converted to either float64 or complex128 depending on        whether any of the elements are complex. Scalars are converted to        1-D arrays.    deg : list of ints        List of maximum degrees of the form [x_deg, y_deg].","vander2d : ndarray        The shape of the returned matrix is ``x.shape + (order,)``, where        :math:`order = (deg[0]+1)*(deg([1]+1)`.  The dtype will be the same        as the converted `x` and `y`."
"hermevander3d(x, y, z, deg):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/hermite_e.py," Pseudo-Vandermonde matrix of given degrees.    Returns the pseudo-Vandermonde matrix of degrees `deg` and sample    points `(x, y, z)`. If `l, m, n` are the given degrees in `x, y, z`,    then Hehe pseudo-Vandermonde matrix is defined by    .. math:: V[..., (m+1)(n+1)i + (n+1)j + k] = He_i(x)*He_j(y)*He_k(z),    where `0 <= i <= l`, `0 <= j <= m`, and `0 <= j <= n`.  The leading    indices of `V` index the points `(x, y, z)` and the last index encodes    the degrees of the HermiteE polynomials.    If ``V = hermevander3d(x, y, z, [xdeg, ydeg, zdeg])``, then the columns    of `V` correspond to the elements of a 3-D coefficient array `c` of    shape (xdeg + 1, ydeg + 1, zdeg + 1) in the order    .. math:: c_{000}, c_{001}, c_{002},... , c_{010}, c_{011}, c_{012},...    and  ``np.dot(V, c.flat)`` and ``hermeval3d(x, y, z, c)`` will be the    same up to roundoff. This equivalence is useful both for least squares    fitting and for the evaluation of a large number of 3-D HermiteE    series of the same degrees and sample points.","x, y, z : array_like        Arrays of point coordinates, all of the same shape. The dtypes will        be converted to either float64 or complex128 depending on whether        any of the elements are complex. Scalars are converted to 1-D        arrays.    deg : list of ints        List of maximum degrees of the form [x_deg, y_deg, z_deg].","vander3d : ndarray        The shape of the returned matrix is ``x.shape + (order,)``, where        :math:`order = (deg[0]+1)*(deg([1]+1)*(deg[2]+1)`.  The dtype will        be the same as the converted `x`, `y`, and `z`."
"hermefit(x, y, deg, rcond=None, full=False, w=None):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/hermite_e.py,"     Least squares fit of Hermite series to data.    Return the coefficients of a HermiteE series of degree `deg` that is    the least squares fit to the data values `y` given at points `x`. If    `y` is 1-D the returned coefficients will also be 1-D. If `y` is 2-D    multiple fits are done, one for each column of `y`, and the resulting    coefficients are stored in the corresponding columns of a 2-D return.    The fitted polynomial(s) are in the form    .. math::  p(x) = c_0 + c_1 * He_1(x) + ... + c_n * He_n(x),    where `n` is `deg`.","x : array_like, shape (M,)        x-coordinates of the M sample points ``(x[i], y[i])``.    y : array_like, shape (M,) or (M, K)        y-coordinates of the sample points. Several data sets of sample        points sharing the same x-coordinates can be fitted at once by        passing in a 2D-array that contains one dataset per column.    deg : int or 1-D array_like        Degree(s) of the fitting polynomials. If `deg` is a single integer        all terms up to and including the `deg`'th term are included in the        fit. For NumPy versions >= 1.11.0 a list of integers specifying the        degrees of the terms to include may be used instead.    rcond : float, optional        Relative condition number of the fit. Singular values smaller than        this relative to the largest singular value will be ignored. The        default value is len(x)*eps, where eps is the relative precision of        the float type, about 2e-16 in most cases.    full : bool, optional        Switch determining nature of return value. When it is False (the        default) just the coefficients are returned, when True diagnostic        information from the singular value decomposition is also returned.    w : array_like, shape (`M`,), optional        Weights. If not None, the contribution of each point        ``(x[i],y[i])`` to the fit is weighted by `w[i]`. Ideally the        weights are chosen so that the errors of the products ``w[i]*y[i]``        all have the same variance.  The default value is None.","coef : ndarray, shape (M,) or (M, K)        Hermite coefficients ordered from low to high. If `y` was 2-D,        the coefficients for the data in column k  of `y` are in column        `k`."
hermecompanion(c):,https://github.com//numpy/numpy/blob/master/numpy/polynomial/hermite_e.py,     Return the scaled companion matrix of c.    The basis polynomials are scaled so that the companion matrix is    symmetric when `c` is an HermiteE basis polynomial. This provides    better eigenvalue estimates than the unscaled case and for basis    polynomials the eigenvalues are guaranteed to be real if    `numpy.linalg.eigvalsh` is used to obtain them.,c : array_like        1-D array of HermiteE series coefficients ordered from low to high        degree.,"mat : ndarray        Scaled companion matrix of dimensions (deg, deg)."
hermeroots(c):,https://github.com//numpy/numpy/blob/master/numpy/polynomial/hermite_e.py,"     Compute the roots of a HermiteE series.    Return the roots (a.k.a. ""zeros"") of the polynomial    .. math:: p(x) = \\sum_i c[i] * He_i(x).",c : 1-D array_like        1-D array of coefficients.,"out : ndarray        Array of the roots of the series. If all the roots are real,        then `out` is also real, otherwise it is complex."
"_normed_hermite_e_n(x, n):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/hermite_e.py,     Evaluate a normalized HermiteE polynomial.    Compute the value of the normalized HermiteE polynomial of degree ``n``    at the points ``x``.,x : ndarray of double.        Points at which to evaluate the function    n : int        Degree of the normalized HermiteE function to be evaluated.,values : ndarray        The shape of the return value is described above.
hermegauss(deg):,https://github.com//numpy/numpy/blob/master/numpy/polynomial/hermite_e.py,"     Gauss-HermiteE quadrature.    Computes the sample points and weights for Gauss-HermiteE quadrature.    These sample points and weights will correctly integrate polynomials of    degree :math:`2*deg - 1` or less over the interval :math:`[-\\inf, \\inf]`    with the weight function :math:`f(x) = \\exp(-x^2/2)`.",deg : int        Number of sample points and weights. It must be >= 1.,x : ndarray        1-D ndarray containing the sample points.    y : ndarray        1-D ndarray containing the weights.
,https://github.com//numpy/numpy/blob/master/numpy/polynomial/laguerre.py,,,
poly2lag(pol):,https://github.com//numpy/numpy/blob/master/numpy/polynomial/laguerre.py,"     poly2lag(pol)    Convert a polynomial to a Laguerre series.    Convert an array representing the coefficients of a polynomial (relative    to the ""standard"" basis) ordered from lowest degree to highest, to an    array of the coefficients of the equivalent Laguerre series, ordered    from lowest to highest degree.",pol : array_like        1-D array containing the polynomial coefficients,c : ndarray        1-D array containing the coefficients of the equivalent Laguerre        series.
lag2poly(c):,https://github.com//numpy/numpy/blob/master/numpy/polynomial/laguerre.py,"     Convert a Laguerre series to a polynomial.    Convert an array representing the coefficients of a Laguerre series,    ordered from lowest degree to highest, to an array of the coefficients    of the equivalent polynomial (relative to the ""standard"" basis) ordered    from lowest to highest degree.","c : array_like        1-D array containing the Laguerre series coefficients, ordered        from lowest order term to highest.","pol : ndarray        1-D array containing the coefficients of the equivalent polynomial        (relative to the ""standard"" basis) ordered from lowest order term        to highest."
"lagline(off, scl):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/laguerre.py,     Laguerre series whose graph is a straight line.,"off, scl : scalars        The specified line is given by ``off + scl*x``.",y : ndarray        This module's representation of the Laguerre series for        ``off + scl*x``.
lagfromroots(roots):,https://github.com//numpy/numpy/blob/master/numpy/polynomial/laguerre.py,"     Generate a Laguerre series with given roots.    The function returns the coefficients of the polynomial    .. math:: p(x) = (x - r_0) * (x - r_1) * ... * (x - r_n),    in Laguerre form, where the `r_n` are the roots specified in `roots`.    If a zero has multiplicity n, then it must appear in `roots` n times.    For instance, if 2 is a root of multiplicity three and 3 is a root of    multiplicity 2, then `roots` looks something like [2, 2, 2, 3, 3]. The    roots can appear in any order.    If the returned coefficients are `c`, then    .. math:: p(x) = c_0 + c_1 * L_1(x) + ... +  c_n * L_n(x)    The coefficient of the last term is not generally 1 for monic    polynomials in Laguerre form.",roots : array_like        Sequence containing the roots.,"out : ndarray        1-D array of coefficients.  If all roots are real then `out` is a        real array, if some of the roots are complex, then `out` is complex        even if all the coefficients in the result are real (see Examples        below)."
"lagadd(c1, c2):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/laguerre.py,"     Add one Laguerre series to another.    Returns the sum of two Laguerre series `c1` + `c2`.  The arguments    are sequences of coefficients ordered from lowest order term to    highest, i.e., [1,2,3] represents the series ``P_0 + 2*P_1 + 3*P_2``.","c1, c2 : array_like        1-D arrays of Laguerre series coefficients ordered from low to        high.",out : ndarray        Array representing the Laguerre series of their sum.
"lagsub(c1, c2):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/laguerre.py,"     Subtract one Laguerre series from another.    Returns the difference of two Laguerre series `c1` - `c2`.  The    sequences of coefficients are from lowest order term to highest, i.e.,    [1,2,3] represents the series ``P_0 + 2*P_1 + 3*P_2``.","c1, c2 : array_like        1-D arrays of Laguerre series coefficients ordered from low to        high.",out : ndarray        Of Laguerre series coefficients representing their difference.
lagmulx(c):,https://github.com//numpy/numpy/blob/master/numpy/polynomial/laguerre.py," Multiply a Laguerre series by x.    Multiply the Laguerre series `c` by x, where x is the independent    variable.",c : array_like        1-D array of Laguerre series coefficients ordered from low to        high.,out : ndarray        Array representing the result of the multiplication.
"lagmul(c1, c2):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/laguerre.py,"     Multiply one Laguerre series by another.    Returns the product of two Laguerre series `c1` * `c2`.  The arguments    are sequences of coefficients, from lowest order ""term"" to highest,    e.g., [1,2,3] represents the series ``P_0 + 2*P_1 + 3*P_2``.","c1, c2 : array_like        1-D arrays of Laguerre series coefficients ordered from low to        high.",out : ndarray        Of Laguerre series coefficients representing their product.
"lagdiv(c1, c2):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/laguerre.py,"     Divide one Laguerre series by another.    Returns the quotient-with-remainder of two Laguerre series    `c1` / `c2`.  The arguments are sequences of coefficients from lowest    order ""term"" to highest, e.g., [1,2,3] represents the series    ``P_0 + 2*P_1 + 3*P_2``.","c1, c2 : array_like        1-D arrays of Laguerre series coefficients ordered from low to        high.","[quo, rem] : ndarrays        Of Laguerre series coefficients representing the quotient and        remainder."
"lagpow(c, pow, maxpower=16):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/laguerre.py," Raise a Laguerre series to a power.    Returns the Laguerre series `c` raised to the power `pow`. The    argument `c` is a sequence of coefficients ordered from low to high.    i.e., [1,2,3] is the series  ``P_0 + 2*P_1 + 3*P_2.``","c : array_like        1-D array of Laguerre series coefficients ordered from low to        high.    pow : integer        Power to which the series will be raised    maxpower : integer, optional        Maximum power allowed. This is mainly to limit growth of the series        to unmanageable size. Default is 16",coef : ndarray        Laguerre series of power.
"lagder(c, m=1, scl=1, axis=0):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/laguerre.py,"     Differentiate a Laguerre series.    Returns the Laguerre series coefficients `c` differentiated `m` times    along `axis`.  At each iteration the result is multiplied by `scl` (the    scaling factor is for use in a linear change of variable). The argument    `c` is an array of coefficients from low to high degree along each    axis, e.g., [1,2,3] represents the series ``1*L_0 + 2*L_1 + 3*L_2``    while [[1,2],[1,2]] represents ``1*L_0(x)*L_0(y) + 1*L_1(x)*L_0(y) +    2*L_0(x)*L_1(y) + 2*L_1(x)*L_1(y)`` if axis=0 is ``x`` and axis=1 is    ``y``.","c : array_like        Array of Laguerre series coefficients. If `c` is multidimensional        the different axis correspond to different variables with the        degree in each axis given by the corresponding index.    m : int, optional        Number of derivatives taken, must be non-negative. (Default: 1)    scl : scalar, optional        Each differentiation is multiplied by `scl`.  The end result is        multiplication by ``scl**m``.  This is for use in a linear change of        variable. (Default: 1)    axis : int, optional        Axis over which the derivative is taken. (Default: 0).",der : ndarray        Laguerre series of the derivative.
"lagint(c, m=1, k=[], lbnd=0, scl=1, axis=0):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/laguerre.py,"     Integrate a Laguerre series.    Returns the Laguerre series coefficients `c` integrated `m` times from    `lbnd` along `axis`. At each iteration the resulting series is    **multiplied** by `scl` and an integration constant, `k`, is added.    The scaling factor is for use in a linear change of variable.  (""Buyer    beware"": note that, depending on what one is doing, one may want `scl`    to be the reciprocal of what one might expect; for more information,    see the Notes section below.)  The argument `c` is an array of    coefficients from low to high degree along each axis, e.g., [1,2,3]    represents the series ``L_0 + 2*L_1 + 3*L_2`` while [[1,2],[1,2]]    represents ``1*L_0(x)*L_0(y) + 1*L_1(x)*L_0(y) + 2*L_0(x)*L_1(y) +    2*L_1(x)*L_1(y)`` if axis=0 is ``x`` and axis=1 is ``y``.","c : array_like        Array of Laguerre series coefficients. If `c` is multidimensional        the different axis correspond to different variables with the        degree in each axis given by the corresponding index.    m : int, optional        Order of integration, must be positive. (Default: 1)    k : {[], list, scalar}, optional        Integration constant(s).  The value of the first integral at        ``lbnd`` is the first value in the list, the value of the second        integral at ``lbnd`` is the second value, etc.  If ``k == []`` (the        default), all constants are set to zero.  If ``m == 1``, a single        scalar can be given instead of a list.    lbnd : scalar, optional        The lower bound of the integral. (Default: 0)    scl : scalar, optional        Following each integration the result is *multiplied* by `scl`        before the integration constant is added. (Default: 1)    axis : int, optional        Axis over which the integral is taken. (Default: 0).",S : ndarray        Laguerre series coefficients of the integral.
"lagval(x, c, tensor=True):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/laguerre.py,"     Evaluate a Laguerre series at points x.    If `c` is of length `n + 1`, this function returns the value:    .. math:: p(x) = c_0 * L_0(x) + c_1 * L_1(x) + ... + c_n * L_n(x)    The parameter `x` is converted to an array only if it is a tuple or a    list, otherwise it is treated as a scalar. In either case, either `x`    or its elements must support multiplication and addition both with    themselves and with the elements of `c`.    If `c` is a 1-D array, then `p(x)` will have the same shape as `x`.  If    `c` is multidimensional, then the shape of the result depends on the    value of `tensor`. If `tensor` is true the shape will be c.shape[1:] +    x.shape. If `tensor` is false the shape will be c.shape[1:]. Note that    scalars have shape (,).    Trailing zeros in the coefficients will be used in the evaluation, so    they should be avoided if efficiency is a concern.","x : array_like, compatible object        If `x` is a list or tuple, it is converted to an ndarray, otherwise        it is left unchanged and treated as a scalar. In either case, `x`        or its elements must support addition and multiplication with        with themselves and with the elements of `c`.    c : array_like        Array of coefficients ordered so that the coefficients for terms of        degree n are contained in c[n]. If `c` is multidimensional the        remaining indices enumerate multiple polynomials. In the two        dimensional case the coefficients may be thought of as stored in        the columns of `c`.    tensor : boolean, optional        If True, the shape of the coefficient array is extended with ones        on the right, one for each dimension of `x`. Scalars have dimension 0        for this action. The result is that every column of coefficients in        `c` is evaluated for every element of `x`. If False, `x` is broadcast        over the columns of `c` for the evaluation.  This keyword is useful        when `c` is multidimensional. The default value is True.","values : ndarray, algebra_like        The shape of the return value is described above."
"lagval2d(x, y, c):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/laguerre.py,"     Evaluate a 2-D Laguerre series at points (x, y).    This function returns the values:    .. math:: p(x,y) = \\sum_{i,j} c_{i,j} * L_i(x) * L_j(y)    The parameters `x` and `y` are converted to arrays only if they are    tuples or a lists, otherwise they are treated as a scalars and they    must have the same shape after conversion. In either case, either `x`    and `y` or their elements must support multiplication and addition both    with themselves and with the elements of `c`.    If `c` is a 1-D array a one is implicitly appended to its shape to make    it 2-D. The shape of the result will be c.shape[2:] + x.shape.","x, y : array_like, compatible objects        The two dimensional series is evaluated at the points `(x, y)`,        where `x` and `y` must have the same shape. If `x` or `y` is a list        or tuple, it is first converted to an ndarray, otherwise it is left        unchanged and if it isn't an ndarray it is treated as a scalar.    c : array_like        Array of coefficients ordered so that the coefficient of the term        of multi-degree i,j is contained in ``c[i,j]``. If `c` has        dimension greater than two the remaining indices enumerate multiple        sets of coefficients.","values : ndarray, compatible object        The values of the two dimensional polynomial at points formed with        pairs of corresponding values from `x` and `y`."
"laggrid2d(x, y, c):",https://github.com//numpy/numpy/blob/master/numpy/polynomial/laguerre.py,"     Evaluate a 2-D Laguerre series on the Cartesian product of x and y.    This function returns the values:    .. math:: p(a,b) = \\sum_{i,j} c_{i,j} * L_i(a) * L_j(b)    where the points `(a, b)` consist of all pairs formed by taking    `a` from `x` and `b` from `y`. The resulting points form a grid with    `x` in the first dimension and `y` in the second.    The parameters `x` and `y` are converted to arrays only if they are    tuples or a lists, otherwise they are treated as a scalars. In either    case, either `x` and `y` or their elements must support multiplication    and addition both with themselves and with the elements of `c`.    If `c` has fewer than two dimensions, ones are implicitly appended to    its shape to make it 2-D. The shape of the result will be c.shape[2:] +    x.shape + y.shape.","x, y : array_like, compatible objects        The two dimensional series is evaluated at the points in the        Cartesian product of `x` and `y`.  If `x` or `y` is a list or        tuple, it is first converted to an ndarray, otherwise it is left        unchanged and, if it isn't an ndarray, it is treated as a scalar.    c : array_like        Array of coefficients ordered so that the coefficient of the term of        multi-degree i,j is contained in `c[i,j]`. If `c` has dimension        greater than two the remaining indices enumerate multiple sets of        coefficients.","values : ndarray, compatible object        The values of the two dimensional Chebyshev series at points in the        Cartesian product of `x` and `y`."
